gene_symbol,association_score,disease
RAB29,0.392213994216991,Type 2 Diabetes
CSF1,0.3921934085658997,Type 2 Diabetes
PDE3B,0.3919292199506219,Type 2 Diabetes
ABCA1,0.3916238458632042,Type 2 Diabetes
SLCO4A1,0.3914569461861749,Type 2 Diabetes
ZNF536,0.3912208039138466,Type 2 Diabetes
BRD3,0.3904317637415777,Type 2 Diabetes
FBXO11,0.3902700132166312,Type 2 Diabetes
IFIH1,0.390261652641401,Type 2 Diabetes
FST,0.3901092104474015,Type 2 Diabetes
GALNT10,0.3899428661969093,Type 2 Diabetes
TOM1,0.3899082913431183,Type 2 Diabetes
ZNRF3,0.3898433431746916,Type 2 Diabetes
TENM4,0.3896901748487271,Type 2 Diabetes
REL,0.3895915498670945,Type 2 Diabetes
SH2B3,0.3884478853652723,Type 2 Diabetes
FOXK1,0.3881114280180317,Type 2 Diabetes
RMC1,0.3879020331686376,Type 2 Diabetes
EXOC6,0.3878602080510184,Type 2 Diabetes
STK24,0.3875482388597759,Type 2 Diabetes
TAFA5,0.3874236401894123,Type 2 Diabetes
ZFPM2,0.3872299013523313,Type 2 Diabetes
CRYBA1,0.3870531338477792,Type 2 Diabetes
ADARB1,0.3868389824807929,Type 2 Diabetes
ADCY9,0.3867488688068036,Type 2 Diabetes
BCL11B,0.3867261664939383,Type 2 Diabetes
SLIT2,0.3861482555470656,Type 2 Diabetes
FFAR1,0.3855614303136258,Type 2 Diabetes
IL10,0.3851652541757902,Type 2 Diabetes
BHMT,0.3839923486861513,Type 2 Diabetes
EXD2,0.3838590043859705,Type 2 Diabetes
TIMP4,0.3834289239143624,Type 2 Diabetes
ATP1A2,0.3833595369055501,Type 2 Diabetes
NFIB,0.3822525000651373,Type 2 Diabetes
USP44,0.3820933519865513,Type 2 Diabetes
ETV5,0.3811059279325394,Type 2 Diabetes
VEGFA,0.3809341451928213,Type 2 Diabetes
GMDS,0.380722698778917,Type 2 Diabetes
WDR7,0.3806623736952841,Type 2 Diabetes
CAT,0.3805974096144089,Type 2 Diabetes
MYL7,0.379669743455462,Type 2 Diabetes
LIPF,0.379525673836707,Type 2 Diabetes
PNLIP,0.3793139786972651,Type 2 Diabetes
RUNX3,0.3785707844948855,Type 2 Diabetes
HTT,0.3774911266852511,Type 2 Diabetes
PTGS1,0.3774477517628999,Type 2 Diabetes
VPS53,0.3773067604794663,Type 2 Diabetes
MAGI2,0.3765939030541987,Type 2 Diabetes
QKI,0.3760942923960629,Type 2 Diabetes
NPC1L1,0.3760116102009072,Type 2 Diabetes
SEC23IP,0.3758217062198599,Type 2 Diabetes
CEP43,0.3753181714512962,Type 2 Diabetes
JARID2,0.3747615540100326,Type 2 Diabetes
SCN5A,0.3746735257125937,Type 2 Diabetes
C10orf67,0.3742056330959216,Type 2 Diabetes
AP3S2,0.374084004479212,Type 2 Diabetes
LPA,0.3739801024989211,Type 2 Diabetes
SCN4A,0.3736571811122108,Type 2 Diabetes
HCN1,0.3735915304502568,Type 2 Diabetes
PISD,0.3735901582254414,Type 2 Diabetes
SEPTIN9,0.3724120472370792,Type 2 Diabetes
RAB11FIP4,0.3721705437771304,Type 2 Diabetes
SORT1,0.3721149917474857,Type 2 Diabetes
SETD5,0.3709899628566163,Type 2 Diabetes
BMF,0.3708451605763107,Type 2 Diabetes
TFEB,0.3708333542218253,Type 2 Diabetes
UMOD,0.3705232582893738,Type 2 Diabetes
ZFPM1,0.3704020830521152,Type 2 Diabetes
BMP8A,0.3698979174860486,Type 2 Diabetes
OTULINL,0.3696776272397944,Type 2 Diabetes
DYNC2H1,0.3696327907385118,Type 2 Diabetes
SLC12A2,0.3692047769865013,Type 2 Diabetes
NCAM1,0.3691628525197669,Type 2 Diabetes
AOC1,0.368529642501024,Type 2 Diabetes
FOLH1,0.3684961022967356,Type 2 Diabetes
SGPL1,0.3684411732933387,Type 2 Diabetes
APOBR,0.3682243624085634,Type 2 Diabetes
ZNF746,0.368139713521614,Type 2 Diabetes
TNRC6A,0.3678503386417685,Type 2 Diabetes
TAL1,0.3677817195211834,Type 2 Diabetes
ALDH2,0.3676285462487031,Type 2 Diabetes
PRMT6,0.3676030563762238,Type 2 Diabetes
ADA,0.3671821330997222,Type 2 Diabetes
SOX7,0.3670589649076055,Type 2 Diabetes
MED27,0.3667948352697868,Type 2 Diabetes
MAST2,0.366635129335481,Type 2 Diabetes
ZBTB20,0.3664098201334392,Type 2 Diabetes
FIBCD1,0.3662914690098856,Type 2 Diabetes
ZCCHC7,0.3654341129417318,Type 2 Diabetes
PLEKHH2,0.3648293488449377,Type 2 Diabetes
SELL,0.3646675303281326,Type 2 Diabetes
PDILT,0.3645213259841011,Type 2 Diabetes
KLHL21,0.3643995257011935,Type 2 Diabetes
FOXN3,0.3643155420872948,Type 2 Diabetes
GDF6,0.3640795165902016,Type 2 Diabetes
BRD3OS,0.3640699510042011,Type 2 Diabetes
SARDH,0.3640357805072379,Type 2 Diabetes
NFATC1,0.3638384956896539,Type 2 Diabetes
SLC22A2,0.3636794559919321,Type 2 Diabetes
NR2F1,0.3633484926901128,Type 2 Diabetes
PDGFC,0.3631226273859386,Type 2 Diabetes
COMT,0.3629897154803885,Type 2 Diabetes
ESR1,0.3627833029222992,Type 2 Diabetes
NT5C2,0.3622246375222352,Type 2 Diabetes
XKR6,0.3621943799670679,Type 2 Diabetes
EVI2A,0.361833175250743,Type 2 Diabetes
NYNRIN,0.3613582076087069,Type 2 Diabetes
SFI1,0.3607653333312332,Type 2 Diabetes
REV3L,0.3603326992455657,Type 2 Diabetes
ATP8B2,0.3603173736362553,Type 2 Diabetes
OSER1,0.3600692777909345,Type 2 Diabetes
ACADS,0.3599723987462098,Type 2 Diabetes
SLX4,0.3597655507661437,Type 2 Diabetes
SOS2,0.3596783168417598,Type 2 Diabetes
SAMM50,0.3594046434358142,Type 2 Diabetes
CACNA1D,0.3592214880901397,Type 2 Diabetes
CTLA4,0.3590021334685543,Type 2 Diabetes
BACH2,0.3589969592656456,Type 2 Diabetes
PRR14L,0.3586946953903673,Type 2 Diabetes
CTSH,0.3586726377528228,Type 2 Diabetes
ZNF169,0.3585239145659307,Type 2 Diabetes
ZNF268,0.3585184838014815,Type 2 Diabetes
RPTOR,0.3576620939981573,Type 2 Diabetes
MBOAT1,0.3575758513632151,Type 2 Diabetes
TMEM132B,0.3575629870386739,Type 2 Diabetes
AGMO,0.357067965801627,Type 2 Diabetes
GPAT4,0.3566874218517648,Type 2 Diabetes
RAMP3,0.3563719977052371,Type 2 Diabetes
ADRA1B,0.3562017083146295,Type 2 Diabetes
HERC1,0.355229092286248,Type 2 Diabetes
WT1,0.3551802484256126,Type 2 Diabetes
DCSTAMP,0.3546457588902857,Type 2 Diabetes
NCOR2,0.3546204948113317,Type 2 Diabetes
KLB,0.3544628851270842,Type 2 Diabetes
CBLN4,0.3543090513493229,Type 2 Diabetes
AZIN1,0.3542158159476067,Type 2 Diabetes
FAM53A,0.3541955801800809,Type 2 Diabetes
DNASE1,0.3540013254998573,Type 2 Diabetes
RAI1,0.353784822782371,Type 2 Diabetes
HMBS,0.3537528486052271,Type 2 Diabetes
REEP3,0.3537109517597694,Type 2 Diabetes
VDR,0.3535757145786731,Type 2 Diabetes
SV2A,0.3534055980738664,Type 2 Diabetes
TNS1,0.3530369431151703,Type 2 Diabetes
EPB41L4A,0.3529561609871349,Type 2 Diabetes
DCAF5,0.3525031006244952,Type 2 Diabetes
PRDM5,0.3521732198785186,Type 2 Diabetes
UBAP1,0.3515651518741938,Type 2 Diabetes
ZNF664,0.3515277979668045,Type 2 Diabetes
TANK,0.3513114131366747,Type 2 Diabetes
UBAP2,0.3512626734382633,Type 2 Diabetes
SETBP1,0.3511704398636899,Type 2 Diabetes
RNLS,0.3506173618415638,Type 2 Diabetes
SHROOM3,0.3504291887640636,Type 2 Diabetes
IDE,0.3502338833555422,Type 2 Diabetes
PLA2G2F,0.3498129968246904,Type 2 Diabetes
NUP160,0.3497351064621888,Type 2 Diabetes
MAFF,0.3490558086511094,Type 2 Diabetes
SLC9B1,0.3486502721954349,Type 2 Diabetes
ISL1,0.3483710667447711,Type 2 Diabetes
NELL1,0.3480523933170282,Type 2 Diabetes
ERAP1,0.3480426099414632,Type 2 Diabetes
EBF1,0.3477572094508571,Type 2 Diabetes
NCALD,0.3475838015323319,Type 2 Diabetes
SNX11,0.3474392674848109,Type 2 Diabetes
RAMP2,0.3472554697520127,Type 2 Diabetes
EMILIN2,0.3471636502626859,Type 2 Diabetes
SP9,0.3469802780568706,Type 2 Diabetes
RIGI,0.3468926266920085,Type 2 Diabetes
NUP133,0.3466947461995922,Type 2 Diabetes
SLC12A3,0.3465855339319727,Type 2 Diabetes
TRMT9B,0.3463727509608756,Type 2 Diabetes
APIP,0.3463134720183051,Type 2 Diabetes
DHTKD1,0.3461361142398139,Type 2 Diabetes
SSPN,0.3457184663751912,Type 2 Diabetes
CWH43,0.3455330729827408,Type 2 Diabetes
LARP4B,0.345405299319312,Type 2 Diabetes
FXR1,0.3449222602159585,Type 2 Diabetes
ARPIN,0.344349245579245,Type 2 Diabetes
APOA4,0.3440806874439101,Type 2 Diabetes
MEIS1,0.3440262023274336,Type 2 Diabetes
TM6SF2,0.343723008382497,Type 2 Diabetes
LHX2,0.3436757346557255,Type 2 Diabetes
ANAPC4,0.3435468500724003,Type 2 Diabetes
TMEM144,0.3433099536911843,Type 2 Diabetes
AP3B1,0.3430551700838363,Type 2 Diabetes
SPPL3,0.3420687471472125,Type 2 Diabetes
MAGI1,0.3420153331635251,Type 2 Diabetes
RNF138,0.3411199150458812,Type 2 Diabetes
SOCS2,0.34084288859054,Type 2 Diabetes
DMD,0.340548036855563,Type 2 Diabetes
ADCY1,0.340403848758031,Type 2 Diabetes
PI16,0.3400546616962548,Type 2 Diabetes
CELSR2,0.3398737473222384,Type 2 Diabetes
SGK2,0.3393830120750279,Type 2 Diabetes
RAMP1,0.339349731060696,Type 2 Diabetes
PRICKLE1,0.3393396709641005,Type 2 Diabetes
GFI1,0.3391130936566866,Type 2 Diabetes
ADO,0.3389691123930586,Type 2 Diabetes
TBC1D4,0.3389604713093486,Type 2 Diabetes
LPP,0.3383034385970323,Type 2 Diabetes
KCNB2,0.3377681364149227,Type 2 Diabetes
ADAMTS18,0.3369537454921419,Type 2 Diabetes
G6PC2,0.3367932870880081,Type 2 Diabetes
TSPAN15,0.3361870744493893,Type 2 Diabetes
RBFOX1,0.3361420626040608,Type 2 Diabetes
JAKMIP1,0.3361376294541826,Type 2 Diabetes
MNT,0.3361016705668102,Type 2 Diabetes
NR1H4,0.3359824780447165,Type 2 Diabetes
MLXIPL,0.3359423750202375,Type 2 Diabetes
GLI2,0.3359235215016062,Type 2 Diabetes
CAMK2G,0.3358679932304964,Type 2 Diabetes
ARHGAP19,0.3356062624833462,Type 2 Diabetes
ARL6IP6,0.3355029028181624,Type 2 Diabetes
CCNH,0.3351153407447997,Type 2 Diabetes
GAD1,0.3346363496362048,Type 2 Diabetes
DYRK2,0.3346320211429724,Type 2 Diabetes
FMR1,0.334320171202978,Type 2 Diabetes
ZNF281,0.3339575811034692,Type 2 Diabetes
ASAH1,0.3338405264983789,Type 2 Diabetes
MRC2,0.3336590827182707,Type 2 Diabetes
ZC3H13,0.3333689607028372,Type 2 Diabetes
GSAP,0.3332883379957683,Type 2 Diabetes
SNF8,0.3332071258042404,Type 2 Diabetes
HSPA4,0.3328878667163939,Type 2 Diabetes
ANKRD28,0.3327164142129428,Type 2 Diabetes
LDB2,0.3326197456518696,Type 2 Diabetes
FEZF1,0.332256993453125,Type 2 Diabetes
CFTR,0.3321248856726407,Type 2 Diabetes
SGCZ,0.3320056086477423,Type 2 Diabetes
DDI1,0.3320008279722485,Type 2 Diabetes
PTPRD,0.3319810233960339,Type 2 Diabetes
SBF2,0.3318209503527531,Type 2 Diabetes
MITF,0.3315199557192993,Type 2 Diabetes
TNFRSF11A,0.3312351000116021,Type 2 Diabetes
PIAS1,0.3311731317322776,Type 2 Diabetes
UBE2E3,0.3310963154319991,Type 2 Diabetes
AGTR2,0.3310772838640976,Type 2 Diabetes
ZNF800,0.3310365338129353,Type 2 Diabetes
CDK5RAP1,0.3310216698475725,Type 2 Diabetes
PRDM14,0.3306524042539789,Type 2 Diabetes
PLEKHG1,0.3305711889314695,Type 2 Diabetes
HCN4,0.329938869386309,Type 2 Diabetes
CEBPG,0.3296408267323822,Type 2 Diabetes
GBP6,0.329487423013001,Type 2 Diabetes
SCN2A,0.3294127571861602,Type 2 Diabetes
TAF8,0.3291517096726891,Type 2 Diabetes
KIF26A,0.32898352568578,Type 2 Diabetes
SYNDIG1,0.328885907106237,Type 2 Diabetes
RBPJ,0.3284168927097246,Type 2 Diabetes
LRRK1,0.3283928392523447,Type 2 Diabetes
CEP192,0.328301486333161,Type 2 Diabetes
C1GALT1,0.3278079135820157,Type 2 Diabetes
CLCNKA,0.3278068874862898,Type 2 Diabetes
MAPK8IP1,0.3277496507337762,Type 2 Diabetes
SOX12,0.3277369133971199,Type 2 Diabetes
TMEM87B,0.3274577935512679,Type 2 Diabetes
TLE4,0.3272589717174433,Type 2 Diabetes
HHIPL1,0.3270073906166778,Type 2 Diabetes
DACH1,0.3266526282034286,Type 2 Diabetes
NOL4,0.3266206611844326,Type 2 Diabetes
ITGA11,0.3265648574265724,Type 2 Diabetes
MARCKS,0.3264852605508853,Type 2 Diabetes
PACRG,0.3264432692501366,Type 2 Diabetes
SLC67A1,0.3263838106103353,Type 2 Diabetes
GNPDA2,0.3261714351894917,Type 2 Diabetes
NKX2-6,0.3260312770753055,Type 2 Diabetes
ZFAND3,0.3259244627715721,Type 2 Diabetes
UCMA,0.3254950109878661,Type 2 Diabetes
PEPD,0.3254887433293864,Type 2 Diabetes
MYOZ2,0.3254587958445967,Type 2 Diabetes
GTF2IRD1,0.3249923166025816,Type 2 Diabetes
WNT9B,0.3248856780732677,Type 2 Diabetes
PGRMC2,0.3247152187688955,Type 2 Diabetes
FCHSD2,0.3247027269920982,Type 2 Diabetes
CDC25A,0.3244187137451222,Type 2 Diabetes
SLC26A9,0.3242674110913627,Type 2 Diabetes
GBA2,0.323893581317655,Type 2 Diabetes
ELF1,0.3236617184888946,Type 2 Diabetes
SLC30A1,0.3232991705400335,Type 2 Diabetes
BCORL1,0.3229568889730506,Type 2 Diabetes
CPQ,0.3228918466883297,Type 2 Diabetes
FAT3,0.3228080246881181,Type 2 Diabetes
RNF166,0.3227553045593898,Type 2 Diabetes
NOS1,0.3224544569715705,Type 2 Diabetes
DUSP9,0.3221952920769037,Type 2 Diabetes
MYO19,0.3218725805586627,Type 2 Diabetes
UBASH3A,0.3215116095723437,Type 2 Diabetes
THEMIS,0.3211973766778803,Type 2 Diabetes
SCARB2,0.3207727447737094,Type 2 Diabetes
FN3K,0.3205029392841745,Type 2 Diabetes
SLCO4C1,0.3203786855570129,Type 2 Diabetes
GPR176,0.3200396534450558,Type 2 Diabetes
TBCE,0.3199130087653681,Type 2 Diabetes
OSGIN1,0.3198273190375292,Type 2 Diabetes
LRRC10B,0.31975510903775,Type 2 Diabetes
CA10,0.3196454282601719,Type 2 Diabetes
ANKRD55,0.3195422255298004,Type 2 Diabetes
IL1B,0.3195268339481203,Type 2 Diabetes
DCLK2,0.3193238095912344,Type 2 Diabetes
PKD1,0.3190588862344924,Type 2 Diabetes
CAPN10,0.3190373729024335,Type 2 Diabetes
GPC5,0.3189088386894415,Type 2 Diabetes
SRP54,0.3188831641729913,Type 2 Diabetes
MAD1L1,0.3186823592868628,Type 2 Diabetes
TBL2,0.3186272868558031,Type 2 Diabetes
PPP2R2C,0.3184888582089527,Type 2 Diabetes
PHGDH,0.3183310722537157,Type 2 Diabetes
SENP6,0.3178979264397057,Type 2 Diabetes
HDAC4,0.3178887622066564,Type 2 Diabetes
SIPA1,0.3178438153683654,Type 2 Diabetes
ZFP64,0.3178390569690579,Type 2 Diabetes
GOPC,0.3177821402040285,Type 2 Diabetes
TM4SF1,0.3176148469393509,Type 2 Diabetes
SMCO2,0.3175074130867201,Type 2 Diabetes
GLRA1,0.3170839555104839,Type 2 Diabetes
GDF7,0.3170756557962035,Type 2 Diabetes
KDM4B,0.316994276060744,Type 2 Diabetes
DHFR2,0.3169001616959794,Type 2 Diabetes
ECE2,0.316475222995379,Type 2 Diabetes
HAS2,0.3164323178313368,Type 2 Diabetes
SH3YL1,0.3164247374111255,Type 2 Diabetes
IRX6,0.3161111254613364,Type 2 Diabetes
BTBD1,0.3159721655775148,Type 2 Diabetes
TSKU,0.3158917132907447,Type 2 Diabetes
IFT52,0.3157718597577709,Type 2 Diabetes
MTOR,0.3156816603893423,Type 2 Diabetes
PLCG2,0.3154751111886277,Type 2 Diabetes
RGMA,0.3153882763728992,Type 2 Diabetes
TNFRSF6B,0.3153268394291855,Type 2 Diabetes
RGS6,0.3148666908339838,Type 2 Diabetes
CFAP44,0.3148332162212816,Type 2 Diabetes
A1CF,0.3141125462540853,Type 2 Diabetes
LGSN,0.3140176118847589,Type 2 Diabetes
FMO5,0.3139213554354413,Type 2 Diabetes
ST8SIA4,0.3138094285486911,Type 2 Diabetes
ADGRG4,0.3136859444681402,Type 2 Diabetes
HP,0.3136465954890827,Type 2 Diabetes
ATP4A,0.3134978339665346,Type 2 Diabetes
DDC,0.3134321157222051,Type 2 Diabetes
EML5,0.3134216355413755,Type 2 Diabetes
PXMP4,0.3133071661432944,Type 2 Diabetes
ATP5MC1,0.3131878938048057,Type 2 Diabetes
MDM4,0.3131310149206296,Type 2 Diabetes
PIP4K2A,0.3130601422104804,Type 2 Diabetes
HMHB1,0.3125434932757815,Type 2 Diabetes
GRAMD2B,0.312495322729498,Type 2 Diabetes
CCSER1,0.3123728150944851,Type 2 Diabetes
CLIC5,0.3121399499609688,Type 2 Diabetes
L2HGDH,0.3120561097014326,Type 2 Diabetes
NADK2,0.3119608604601892,Type 2 Diabetes
CGNL1,0.3117118247518126,Type 2 Diabetes
B3GLCT,0.3109702492964543,Type 2 Diabetes
PAX2,0.3104506547018927,Type 2 Diabetes
MAN1A2,0.3103148098343946,Type 2 Diabetes
LIPH,0.3102652901222712,Type 2 Diabetes
FBXL13,0.3102237404659955,Type 2 Diabetes
IL17REL,0.3101594756303658,Type 2 Diabetes
VWA5B1,0.3098664013220593,Type 2 Diabetes
CAND2,0.3098537526425642,Type 2 Diabetes
ACVR2A,0.3098316398978393,Type 2 Diabetes
NTNG1,0.3097572284390761,Type 2 Diabetes
ARHGAP22,0.3094134966638007,Type 2 Diabetes
PCDH17,0.3093573551751063,Type 2 Diabetes
ATP4B,0.3092408103538869,Type 2 Diabetes
NRP2,0.309079754122018,Type 2 Diabetes
SGSM1,0.3089947176368439,Type 2 Diabetes
DNAJC10,0.3088732735463059,Type 2 Diabetes
SNAPC2,0.308870931432035,Type 2 Diabetes
TNFAIP6,0.3086222059783701,Type 2 Diabetes
PAMR1,0.3083394966992496,Type 2 Diabetes
PPP2R2A,0.3082784758544091,Type 2 Diabetes
DNM3,0.3082698860832329,Type 2 Diabetes
CFAP69,0.3077795742362769,Type 2 Diabetes
SCGN,0.3075269356963142,Type 2 Diabetes
SLC7A5,0.3075025083119104,Type 2 Diabetes
AFAP1L2,0.3071676160769626,Type 2 Diabetes
GTF2IRD2,0.3067832660920377,Type 2 Diabetes
CDC42BPA,0.3067633965699128,Type 2 Diabetes
ADRA1D,0.3067353035177875,Type 2 Diabetes
PTPRM,0.3065910001518919,Type 2 Diabetes
MAML2,0.3063578458259176,Type 2 Diabetes
PLCL2,0.3062353836580919,Type 2 Diabetes
LRIG1,0.3059944267907593,Type 2 Diabetes
PPP1R3B,0.3059827484036498,Type 2 Diabetes
YTHDC2,0.3059168956232218,Type 2 Diabetes
LHFPL3,0.3058607695019766,Type 2 Diabetes
SORCS2,0.3057176732936709,Type 2 Diabetes
MFHAS1,0.3056158780881813,Type 2 Diabetes
ZNF654,0.3054407652590568,Type 2 Diabetes
CLUAP1,0.3050848847789166,Type 2 Diabetes
LDLRAD4,0.304836276362186,Type 2 Diabetes
ENSG00000293584,0.3044892304359669,Type 2 Diabetes
ZNF276,0.3044232118405879,Type 2 Diabetes
TMEM17,0.3041142341896679,Type 2 Diabetes
AFF3,0.303781467383023,Type 2 Diabetes
KDM5A,0.3029172592487084,Type 2 Diabetes
XDH,0.3025781763618785,Type 2 Diabetes
MDGA2,0.3023438834310215,Type 2 Diabetes
PRPF40A,0.3022961937952104,Type 2 Diabetes
LINGO1,0.3022067512919726,Type 2 Diabetes
IGSF21,0.3015565166763002,Type 2 Diabetes
FBN2,0.3013962881554088,Type 2 Diabetes
CRTC1,0.3012815730807548,Type 2 Diabetes
POU5F1B,0.30113619050631,Type 2 Diabetes
RBM6,0.3008630308604372,Type 2 Diabetes
PDE8B,0.3007098676851173,Type 2 Diabetes
CYP7B1,0.3005129885668705,Type 2 Diabetes
ART3,0.3004670185438895,Type 2 Diabetes
CYP19A1,0.3004072393651952,Type 2 Diabetes
SF3B4,0.3002737025056337,Type 2 Diabetes
PLA2G6,0.3002470059183191,Type 2 Diabetes
BOC,0.2999730936863879,Type 2 Diabetes
SLC51B,0.2998699333968924,Type 2 Diabetes
FRYL,0.2996042895935556,Type 2 Diabetes
PCCB,0.2995887975734314,Type 2 Diabetes
MAP2K7,0.2995537074817503,Type 2 Diabetes
SYT10,0.2991870424995547,Type 2 Diabetes
LMX1B,0.2991588036797253,Type 2 Diabetes
CDADC1,0.299033196169432,Type 2 Diabetes
PIK3C2B,0.2989457967856744,Type 2 Diabetes
ADRA2A,0.2988688395561549,Type 2 Diabetes
CLDN18,0.2987325928573552,Type 2 Diabetes
SLC7A7,0.2985785525335959,Type 2 Diabetes
MRPL11,0.2984436876533574,Type 2 Diabetes
TMEM266,0.2976241759693465,Type 2 Diabetes
FRMD4A,0.297409881890807,Type 2 Diabetes
VPS37D,0.2972247299882614,Type 2 Diabetes
IRX3,0.2970771066056563,Type 2 Diabetes
BRINP3,0.2970270005928926,Type 2 Diabetes
SEC22A,0.2969675067994413,Type 2 Diabetes
PSMA3,0.2965608064616055,Type 2 Diabetes
CCDC146,0.2963839789157553,Type 2 Diabetes
FANCL,0.2962893736642132,Type 2 Diabetes
AK4,0.2962543668124602,Type 2 Diabetes
VWC2,0.2958907394584773,Type 2 Diabetes
UBE2W,0.2958586367186915,Type 2 Diabetes
BMERB1,0.295430648532489,Type 2 Diabetes
HDDC3,0.2952682531333516,Type 2 Diabetes
DCN,0.2952517288006058,Type 2 Diabetes
MAPK4,0.2951732021966969,Type 2 Diabetes
ITIH2,0.2951202556768181,Type 2 Diabetes
AFAP1,0.2950603024323399,Type 2 Diabetes
ASTN2,0.2950011421761389,Type 2 Diabetes
DLK1,0.2947049059490099,Type 2 Diabetes
CBARP,0.294525815160484,Type 2 Diabetes
GSE1,0.2944222142974694,Type 2 Diabetes
SGCG,0.2941877165879792,Type 2 Diabetes
TMTC1,0.2941562023949574,Type 2 Diabetes
MORC4,0.2941505938389877,Type 2 Diabetes
ASCC2,0.2940522804016374,Type 2 Diabetes
NKX1-1,0.2933583730471625,Type 2 Diabetes
WDR26,0.2933306883373224,Type 2 Diabetes
CITED2,0.2931687629936613,Type 2 Diabetes
PSAT1,0.2930494521016739,Type 2 Diabetes
PDE1A,0.2930170771606281,Type 2 Diabetes
ADAMTSL3,0.2929009518694231,Type 2 Diabetes
RARB,0.2927968762172157,Type 2 Diabetes
USF3,0.2927508601026093,Type 2 Diabetes
PTPRT,0.2925979353403719,Type 2 Diabetes
KLF8,0.2924677695879164,Type 2 Diabetes
NDUFAF6,0.2924677630214478,Type 2 Diabetes
CCDC107,0.2923784433069205,Type 2 Diabetes
ZNF76,0.2923178314050313,Type 2 Diabetes
PPP1R1C,0.2922509372001183,Type 2 Diabetes
LPGAT1,0.292188862406902,Type 2 Diabetes
GSTO1,0.29203383151879,Type 2 Diabetes
VMP1,0.291949551572658,Type 2 Diabetes
NUDT5,0.291904476876803,Type 2 Diabetes
EDNRB,0.291889309648306,Type 2 Diabetes
USP28,0.2911415268078097,Type 2 Diabetes
DTNA,0.2910182874682963,Type 2 Diabetes
ZMAT5,0.2910055611497385,Type 2 Diabetes
INTS10,0.2905988933976717,Type 2 Diabetes
DTL,0.2903210425136981,Type 2 Diabetes
PRDM15,0.2901500051768689,Type 2 Diabetes
SYCE1L,0.2901451965769688,Type 2 Diabetes
SYT14,0.2896425986595397,Type 2 Diabetes
WBP1L,0.2896208661150759,Type 2 Diabetes
BBIP1,0.2892539613075388,Type 2 Diabetes
ZFAND6,0.2890719064843319,Type 2 Diabetes
WNT8A,0.2890197571905478,Type 2 Diabetes
SHOC2,0.2887847145706776,Type 2 Diabetes
CIRSR,0.2887278731563964,Type 2 Diabetes
KIF5C,0.2886223823666867,Type 2 Diabetes
RASEF,0.2885761660065818,Type 2 Diabetes
TTLL7,0.288568826116004,Type 2 Diabetes
BMPR1B,0.2885544460787549,Type 2 Diabetes
ELAVL2,0.2885408156085083,Type 2 Diabetes
BCKDHB,0.2883082616553973,Type 2 Diabetes
XRRA1,0.2881619674854602,Type 2 Diabetes
MYO16,0.2881122087556216,Type 2 Diabetes
GTF3A,0.2879018105900164,Type 2 Diabetes
MTRFR,0.28771321702343,Type 2 Diabetes
PROS1,0.2875859346257702,Type 2 Diabetes
PCSK9,0.2874438358034525,Type 2 Diabetes
TSEN2,0.2873084059567242,Type 2 Diabetes
CFAP61,0.2872370604824914,Type 2 Diabetes
STRN,0.2866155392361069,Type 2 Diabetes
RBL2,0.286597160028869,Type 2 Diabetes
DAAM2,0.2863666689453414,Type 2 Diabetes
